"Dim1" "Dim2"
"1001000179.F6" 38.7667530708273 33.0893498468529
"1001000179.H9" 39.9642242995588 42.31801511053
"1001000179.C12" 28.664773999172 28.8061109040643
"1001000179.H1" 33.2515722265644 31.728171094695
"1001000179.G6" 38.1347101515653 35.2154961235764
"1001000179.D1" 30.3579706999496 30.4799087086365
"1001000179.F9" 29.3027158564549 32.6972510983358
"1001000179.B1" 32.1009947329664 26.0355396466319
"1001000179.C9" 34.3262046779112 33.3024122036815
"1001000179.A12" 35.5570640801664 33.1683040612423
"1001000179.A7" 40.3747980127865 33.4894817000887
"1001000179.E5" 33.3478866235132 23.0789206535939
"1001000179.H4" 31.3809724273141 27.8617540303741
"1001000179.C8" 32.6075471640761 34.1623330006877
"1001000179.E1" 34.8621207722271 32.3615269882158
"1001000179.A5" 29.0826711854243 14.5361872916441
"1001000179.H10" 37.6413147505645 42.1969056341897
"1001000179.E7" 42.5870116354141 28.6243522742394
"1001000179.G8" 32.1435171960829 36.2261308566972
"1001000179.D10" 32.6244006890878 42.5626808643926
"1001000179.G2" 24.8707980240709 10.2838225767063
"1001000179.D7" 31.0213992714656 33.2020558612759
"1001000179.G11" 32.2943894192385 35.4440323430271
"1001000179.H6" 25.5378249574032 11.5394810375406
"1001000179.F8" 30.4880597219585 25.0346908362038
"1001000179.C6" 32.2223965983661 33.0871043327095
"1001000179.C5" 35.3558528400588 37.5329256841198
"1001000179.G1" 32.7145297582145 26.8478415522133
"1001000179.F2" 38.8863279773475 31.6388542886345
"1001000179.E2" 32.4736948996949 32.634167289959
"1001000179.A3" 28.1500388272934 33.4412328557845
"1001000179.G4" 39.5447763714259 37.7987531196615
"1001000179.D5" 29.4025788047428 43.6148987943048
"1001000179.D8" 34.2068456823555 35.3838601529105
"1001000179.B11" 27.3593452228539 11.7283320674369
"1001000179.B9" 23.7033516670438 11.331966267667
"1001000179.D12" 32.5585544868634 21.9328870038633
"1001000179.F11" 38.2442862198042 43.2488419954436
"1001000179.E11" 34.2243645825139 46.1318798060665
"1001000179.A8" 37.3498785461979 38.3228378170493
"1001000179.G10" 29.9847673967611 35.9348468853857
"1001000179.E4" 37.3984123709796 37.1943488431727
"1001000179.C11" 33.090568278943 32.6991911417646
"1001000179.H2" 38.0289007541872 38.7981668081417
"1001000179.F3" 34.2384951236726 34.5578500650361
"1001000179.F7" 30.9517833655707 28.0028333781182
"1001000179.G12" 32.9718789133716 39.2906476609248
"1001000179.D2" 26.5006165144829 24.8864602328324
"1001000179.E8" 32.231572762044 26.0739681901434
"1001000179.A6" 32.1094734368443 29.2402341504638
"1001000179.C2" 33.6124570204294 34.0098456067523
"1001000179.A11" 31.8732218449415 31.5044120733597
"1001000179.F12" 39.7250019959863 42.4062549436853
"1001000179.B6" 35.1585309422538 25.5018539770713
"1001000179.H8" 32.3761064841875 28.0496209262985
"1001000179.E10" 32.8177123775751 28.9953742232669
"1001000180.E8" -58.4919701149579 49.2160552689323
"1001000180.B4" -45.8077397592062 48.7449233035915
"1001000180.B9" -42.6757847420084 53.4737360908144
"1001000180.G10" -51.4857280191174 39.7670376106031
"1001000180.E11" -71.2880908993361 -6.05367203717277
"1001000180.F5" -70.2845693323282 -5.2789920351819
"1001000180.A11" -8.14967043065306 -44.2587394924798
"1001000180.G9" -30.2472122809441 -40.4924929497112
"1001000180.C7" -48.3063700840643 47.8637885141409
"1001000180.G12" -23.840827027739 -37.1712103130224
"1001000180.H1" -53.0827434662585 44.6259530488065
"1001000180.E10" -6.46805647508966 -42.2686613990286
"1001000180.A5" -9.25240803768501 -42.8400737580545
"1001000180.D2" -8.87542830961929 -42.8796747532122
"1001000180.F2" -47.3047444597906 48.4106250722969
"1001000180.F1" -50.5440159947461 41.2485932626589
"1001000180.H7" -48.3303268513755 47.9273127129319
"1001000180.B7" -46.4327864657876 45.5895265598051
"1001000180.A8" -69.4627210682071 -5.98403821598944
"1001000180.D8" -8.75906523923038 -41.6321520169551
"1001000180.E4" -26.3342543404357 -38.1894570416989
"1001000180.A10" -69.5416711046011 -4.98786042027891
"1001000180.H9" -27.1134753414062 -39.4031218955206
"1001000180.H4" -49.9821877602635 47.2105200672581
"1001000180.B2" -53.5903748908904 55.2539225038654
"1001000180.G11" -48.2283768436859 41.5908091813125
"1001000180.H11" -28.9073705500221 -37.7300071848047
"1001000180.E2" -46.1748991851827 48.0997470245332
"1001000180.C12" -68.2098740618941 -5.73949698446149
"1001000180.C3" -50.0883188576557 43.3815783322132
"1001000180.E1" -10.4228829790343 -43.6637898933185
"1001000180.F7" -44.3933942246903 50.199017130231
"1001000180.F4" -8.53942673371434 -41.89627682743
"1001000180.E12" -36.6045180120504 52.8085602674336
"1001000180.A12" -50.93433267206 43.8903192381998
"1001000180.H3" -9.40704288580929 -44.8078435138509
"1001000180.B1" -25.2722645389066 -39.4070893549738
"1001000180.D11" -8.99129046268872 -44.7913762035003
"1001000180.D1" -48.5346608310141 51.7517114008586
"1001000180.B3" -6.94464666624178 -44.4843334269977
"1001000180.H5" -48.2993499678949 41.4714584573933
"1001000180.H10" -44.9162461370176 48.980833907036
"1001000180.G2" -41.6327088860693 57.3988665077934
"1001000180.C5" -48.8380493949501 51.4867380932361
"1001000180.C8" -68.9355516101877 -4.78301504431778
"1001000180.D3" -53.164514813697 45.8450291610707
"1001000180.A4" -9.16798658925202 -41.5823766502518
"1001000180.G4" -26.782386123598 -36.2349409914237
"1001000180.F12" -7.71428597815205 -41.2862402003474
"1001000180.E6" -7.15738628456832 -46.193689933643
"1001000180.E5" -48.4415399104741 44.5949456627772
"1001000180.F10" -28.4773787723393 -39.7334999432676
"1001000180.G1" -7.95947960808242 -44.8717026658144
"1001000180.A2" -52.1064462350915 40.8051088391361
"1001000180.A9" -8.1255380267771 -44.3125726414801
"1001000180.F9" -48.7535022887801 43.1428297455045
"1001000180.H6" -28.7669779791001 -36.9481960866354
"1001000181.A3" -6.68303352592724 -43.8838276751872
"1001000181.E6" -10.5770526055368 -41.9377235743955
"1001000181.B1" -47.2531753790755 47.2219975647633
"1001000181.D8" -27.7254976860547 -41.641016661967
"1001000181.C12" -52.9541428779513 39.5184896967102
"1001000181.C5" -47.5540605027387 51.7652174178122
"1001000181.A5" -47.4267311867809 38.7964528037582
"1001000181.D12" -48.8224435872439 47.0321714372702
"1001000181.D5" -5.94522619174621 -43.2493766592678
"1001000181.C3" -50.6333298450834 42.3808683143487
"1001000181.F7" -47.7288938415679 42.5643165145638
"1001000181.E1" -29.2694180121966 -38.0530729247351
"1001000181.G3" -44.2500877660917 40.0618159862305
"1001000181.B5" -44.8640924902754 43.8808873540693
"1001000181.D10" -9.35250910689671 -43.7129025338042
"1001000181.F8" -42.8206195405095 52.8065272678958
"1001000181.F1" -43.3256727937617 51.3082136045552
"1001000181.F12" -28.8782751434883 -41.4292079210893
"1001000181.E3" -29.0741030096643 -39.1901516367832
"1001000181.A10" -47.6086567964704 44.623342866158
"1001000181.D2" -28.3508100607895 -39.6751572964241
"1001000181.E11" -41.2317145891927 54.3558175048185
"1001000181.C8" -44.0621622349677 52.2656118261661
"1001000181.F10" -6.88448251078449 -42.7849976806274
"1001000181.B7" -52.6366501096332 41.2059971678027
"1001000181.G7" 35.6780229012753 35.8073791496291
"1001000181.F3" -42.8595131385092 55.5694746679235
"1001000181.F4" -51.6696313059352 43.0657747873681
"1001000181.E5" -41.6860267687912 51.1057568012171
"1001000181.E10" 42.9687568599674 34.9497602532298
"1001000181.C11" -8.5297501338912 -43.3039490153156
"1001000181.C6" -8.22811643164402 -44.1182403441299
"1001000181.A4" -53.3069340973233 36.8451068286009
"1001000181.D7" -45.0688322938452 47.278473868613
"1001000181.B2" -43.5427847087932 49.1464372121111
"1001000181.B9" -53.9197323781816 40.5218578215207
"1001000181.C4" -24.7980496030586 -40.0964443123037
"1001000181.F6" -27.9656899896516 -40.2486513200024
"1001000181.A11" 35.6933493684087 47.6450036749069
"1001000181.E12" -8.63658287930559 -42.8637146307072
"1001000181.A6" -54.8475707972472 48.2518558559365
"1001000181.G6" -7.92135404538617 -42.6867569410955
"1001000181.B4" -9.40685602731394 -42.3990900833931
"1001000181.D4" 40.1994707371615 26.2976984161177
"1001000181.B12" -46.1729521034511 50.9101628479691
"1001000181.G8" -6.84225668732756 -44.5026049338193
"1001000181.F11" -46.1087052227109 53.6874233940083
"1001000181.B6" -47.6024278437163 45.3222428464385
"1001000181.D3" -50.434544532009 46.3094181212524
"1001000181.A7" -49.0105234143802 57.1653848203396
"1001000181.F2" -6.75727991983657 -42.8975525451156
"1001000181.F9" 32.8534753911989 47.3075954851817
"1001000181.B10" 29.503190341869 28.7661494121927
"1001000181.C10" -42.0945269795417 49.1806220723131
"1001000181.D1" -28.3711797118482 -41.2625876843069
"1001000181.E4" -46.7760207577602 49.946782636618
"1001000181.A9" -46.2140854874514 45.2906905844088
"1001000181.A2" -46.1272838438235 44.5090277913688
"1001000181.D11" -49.8099370788371 41.9034306730033
"1001000181.C7" -8.17512554980255 -43.686229086753
"1001000181.D9" -70.4067098425208 -5.10608375970114
"1001000182.A3" 19.148109108212 -71.0854712620559
"1001000182.F4" -3.34769209257909 -57.7070521783064
"1001000182.A10" 11.2930798045676 -74.5097380397098
"1001000182.G4" 16.7101182211283 -64.9273043104394
"1001000182.E6" -4.18890031988654 -60.6333674309123
"1001000182.C3" 6.12610337153409 -64.3269180901308
"1001000182.D1" -10.02799134305 -47.2367372220249
"1001000182.G10" -4.82947459678203 -53.1987237105469
"1001000182.C12" -5.52479446536462 -57.313864841242
"1001000182.D10" -8.20084155366864 -47.6180217545765
"1001000182.A5" 4.44759413169008 -62.8286862532976
"1001000182.E8" 12.5334479474547 -63.5820365427619
"1001000182.B4" 16.7942901577888 -72.288404161465
"1001000182.F6" 11.9820279233487 -67.9101056563723
"1001000182.B12" -3.45210654783037 -53.8300895200918
"1001000182.C10" 13.4811423556375 -71.0199551742083
"1001000182.D9" 3.79140202655276 -64.0002287894083
"1001000182.A7" 14.1140871120709 -64.4371044965998
"1001000182.D11" -5.5943020114823 -61.4240455217376
"1001000182.G8" 0.770072233399448 -69.574039384886
"1001000182.D7" -10.4478940090749 -51.8990348433114
"1001000182.F12" 17.2646921389963 -66.5465175801492
"1001000182.G1" 3.28615660580708 -66.3466815089646
"1001000182.H2" -5.05614335035834 -52.3051289862837
"1001000182.B10" 5.24910007006254 -61.8841594569753
"1001000182.H3" 18.792337449115 -68.6071279234198
"1001000182.E2" 4.8906505428371 -60.7961901662069
"1001000182.A9" -2.27314385101769 -58.595975438278
"1001000182.B1" 7.40076894081832 -62.9448296632851
"1001000182.B8" 16.6617683622096 -64.3926613324381
"1001000182.C8" 8.45191882835175 -58.6834716432735
"1001000182.G12" -3.69395501874655 -51.2347054111329
"1001000182.F1" 1.64318606785945 -65.3566768318493
"1001000182.E4" -5.84124510889392 -52.7188678033982
"1001000182.A11" -4.03448326104748 -57.2865621353805
"1001000182.E5" 4.82381918988558 -55.170616474572
"1001000182.B3" 16.857394669658 -71.15188617928
"1001000182.F3" 14.5044467318319 -68.722755145094
"1001000182.B11" 16.5586987925885 -63.7056024463314
"1001000182.G5" 4.51345434808865 -55.1012584386665
"1001000182.C9" 4.31293775763807 -69.482851939594
"1001000182.D2" 6.89921127569993 -65.7206030356189
"1001000182.F2" 1.46012946408726 -63.3752877668772
"1001000182.G3" 16.8320148233136 -67.3716240840319
"1001000182.A2" 1.91122481355268 -52.0132990723519
"1001000182.C4" -2.53675344521518 -61.2981132072075
"1001000182.E7" -7.53017081118117 -50.9137225441636
"1001000182.F5" 2.37348369934545 -63.4761826026863
"1001000182.B5" 11.0358730859641 -66.1769913369887
"1001000182.F10" -4.45843875957907 -50.2396588793603
"1001000182.C11" 8.75528512858559 -64.233731033268
"1001000182.H9" -1.83178362800103 -53.3897458656077
"1001000182.A4" -37.3229696173083 38.0472456051731
"1001000182.D8" 15.2109437890058 -69.1058855882117
"1001000182.G2" -6.81965563870233 -49.9813474141528
"1001000182.F11" -0.953135224013624 -62.0613184690107
"1001000182.E10" 15.7960737632488 -69.4726845737847
"1001000182.D12" -68.9807600585711 -4.96039607794358
"1001000182.H1" 6.33370875340896 -67.8679237388553
"1001000182.C5" 4.32340019846597 -62.6535771524722
"1001000182.H4" -7.99062841346615 -55.2632927614803
"1001000182.E1" 4.20901413511399 -68.9035418476741
"1001000182.E9" -3.36605779480262 -62.7582313507567
"1001000182.B6" -6.88472428931294 -59.0822928686802
"1001000182.A6" 14.3763696870596 -64.3830039031513
"1001000182.G11" -4.56538680731684 -51.5066229402555
"1001000182.H11" -5.92626920889304 -54.7126367275792
"1001000182.C7" 0.901028216630968 -62.5079404818098
"1001000182.G7" -5.79125416972627 -51.1204121267377
"1001000182.E12" -6.56719880632908 -57.5154076723655
"1001000182.D3" 6.91311421485785 -61.2753587951165
"1001000182.H6" -35.9245894760385 52.3010391545559
"1001000182.C1" -12.8767765627881 -52.1057313292502
"1001000182.G6" -0.606835884963711 -64.7852956485898
"1001000182.A8" 14.5534581295781 -67.1187579010966
"1001000183.A3" 3.23517589172907 -73.8976782991989
"1001000183.C6" 3.84807118749708 -63.3305225734383
"1001000183.F4" 19.8995480287233 -68.4726944249466
"1001000183.B8" 11.9808915062088 -66.9356882776753
"1001000183.A9" 3.29239103372897 -60.2174523319595
"1001000183.G10" -6.36046878584692 -58.9297085320922
"1001000183.F6" 9.803155494984 -67.9882660150236
"1001000183.D4" -2.77441821014104 -59.3223579357737
"1001000183.F11" 21.1842492989139 -71.4167573537912
"1001000183.G11" -5.33975827355633 -53.2548292971896
"1001000183.G2" -49.316945193163 38.7249538407986
"1001000183.E8" 1.60999958266481 -70.26739539465
"1001000183.C11" -3.78396675431162 -57.2139819434153
"1001000183.H11" -7.18534412983513 -51.1470029010776
"1001000183.A7" 18.6452315395502 -72.0271299769733
"1001000183.B12" 8.85987147994866 -68.0403118351711
"1001000183.C8" 17.4248597664603 -69.1797969195596
"1001000183.B4" 2.95881402745709 -58.8777679333931
"1001000183.B9" 16.6501966741117 -64.6809493536065
"1001000183.H9" -2.40220653240561 -66.7017011101904
"1001000183.H2" 12.275021832869 -67.2560588166454
"1001000183.H4" 5.52560632832761 -70.8676865212032
"1001000183.G8" 6.12733027706206 -66.6767126472878
"1001000183.D8" -1.64257375752816 -51.817937197652
"1001000183.A5" -3.97860919188197 -52.5738725117313
"1001000183.E6" -5.54885423108976 -62.0053273574978
"1001000183.G1" -7.90015610125773 -52.6623739087523
"1001000183.B6" -9.66620206753373 -46.2699160736665
"1001000183.E12" -4.98396438871931 -50.377786003325
"1001000183.E4" 17.8344610011342 -69.4022857332067
"1001000183.C2" 4.64538796926534 -72.1165264295399
"1001000183.C4" -8.38599481735512 -52.6125851286634
"1001000183.D11" 12.5069172020348 -64.1267392682838
"1001000183.C9" 3.93878725489755 -64.3699244437878
"1001000183.B11" 21.9870457727715 -69.1806375728365
"1001000183.D2" -0.240614564048011 -54.7363250344206
"1001000183.A12" 0.964327072805643 -68.6817802906265
"1001000183.A8" 5.23562977739974 -55.2523946837735
"1001000183.A10" 17.635675454889 -73.6727352634837
"1001000183.H10" 19.9023577429028 -68.487358862831
"1001000183.F10" -4.59231760538356 -47.5273274108647
"1001000183.F5" 18.3751930251876 -70.222531605034
"1001000183.D3" 4.29107396750934 -54.0495078491123
"1001000183.C5" 7.18252481681169 -64.7431071582403
"1001000183.E9" -11.9151561136908 -55.5916153380532
"1001000183.H7" 19.9899542985532 -67.9375236361201
"1001000183.B7" -10.7965796806055 -46.0740668269218
"1001000183.D10" -3.03653731456812 -49.3675371523837
"1001000183.A1" 1.38895226904285 -71.821415717343
"1001000183.C12" -12.6838558355753 -52.1193022294681
"1001000183.F3" -5.63377099929609 -49.9578831996861
"1001000183.F12" 1.08397279260236 -52.8935358222414
"1001000183.D9" -4.78525804345035 -58.701837008213
"1001000183.D7" -8.13551994940725 -57.1090076194487
"1001000183.C7" 1.19005595155169 -68.2482790986494
"1001000183.H5" -8.78985676188672 -52.8969198464583
"1001000183.E10" 13.3731488582141 -65.6362020733601
"1001000183.E7" -0.615924964453286 -68.6590542409215
"1001000183.B2" 16.201190671021 -37.4021819793339
"1001000183.G7" -2.60800269833037 -63.6872594958564
"1001000183.F2" 6.7367182079821 -59.116710661074
"1001000183.E11" -10.184747045482 -54.2717708466982
"1001000183.A4" -6.24562566429525 -63.5113735326307
"1001000183.C10" -5.65374056339476 -47.1059179279269
"1001000183.E5" 4.56181176240757 -63.5011625744596
"1001000183.B3" 7.41666125158661 -61.4757584397257
"1001000183.H1" 16.6708572829827 -65.8606308446618
"1001000183.D1" -0.097845419993216 -62.9837688814574
"1001000183.B10" -7.81492795447151 -57.2190520567393
"1001000183.F7" -5.54759471126818 -57.6836401377984
"1001000183.D6" 11.415932521464 -75.2956683744712
"1001000183.B5" -8.95359841211351 -49.2701876759227
"1001000183.A2" -6.18491786335975 -53.6751666377856
"1001000183.E2" 2.25967015079538 -66.3541829614114
"1001000183.G5" 15.2210547766211 -67.806532937229
"1001000183.A11" 20.9974909816714 -71.3006965206595
"1001000183.D12" 11.1598864510272 -69.5544717405351
"1001000183.C3" 7.6761716191686 -60.4698469160379
"1001000184.A1" -1.67869161721149 -68.9835512642894
"1001000184.B8" 4.28724026090936 -66.4156219932202
"1001000184.A11" -3.45075696094733 -60.3046945601064
"1001000184.B2" 8.10059970623624 -69.1552375057801
"1001000184.B9" 4.92708527266651 -67.5584235828138
"1001000184.B3" 21.0238566172946 -67.086600171426
"1001000184.C1" 4.25776103352783 -67.6809990768786
"1001000184.A6" -2.12272905312193 -69.1627674763341
"1001000184.B6" -44.5790683236414 38.0892189028492
"1001000184.A4" -1.96214126800417 -69.2810712202541
"1001000184.A8" 7.48383309520896 -69.9364707183578
"1001000184.B10" 8.53547600565534 -72.7395117814219
"1001000184.A10" 0.4739306299708 -59.0928473243339
"1001000184.B7" 2.73057895193347 -69.5252842647508
"1001000184.A9" 3.97457616383769 -68.4534477489249
"1001000184.B11" 0.769292024474771 -57.1160252776794
"1001000184.A5" 2.68393040113843 -62.6181237423315
"1001000184.B4" -35.9559207116593 52.2887923260805
"1001000184.A7" -1.48893947893142 -59.8274246308175
"1001000184.B5" 9.92106483898178 -66.8857209720498
"1001000184.A2" 10.2742622416501 -64.1227959957646
"1001000184.A3" -5.09663427372977 -61.8051501886959
"1001000184.D9" 2.51622085787842 -62.319023205234
"1001000184.G11" 3.38701640257111 -68.2302418939155
"1001000184.F6" 3.56387216187484 -67.391680209674
